NAME	RATIO	NOM_pval	ADJ_pval	NEG_LOG10_FDR	INTERSECT
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.205	0.747200045241466	0.99999956283447	1.89858618856439e-07	IFIT2,TNFRSF9,ATF3,BHLHE40,BMP2,BTG2,BTG3,CCL5,CD44,CD80,CDKN1A,CEBPB,DUSP2,DUSP5,EHD1,ETS2,F3,FOS,FOSB,ICOSLG,IL1A,INHBA,IRS2,JAG1,JUN,KYNU,LDLR,MAFF,NINJ1,NR4A2,PDLIM5,PFKFB3,PLAUR,RNF19B,SAT1,SERPINB2,SERPINE1,SMAD3,TNFAIP3,TRAF1,CFLAR
HALLMARK_MITOTIC_SPINDLE	0.145	0.998042403198224	0.99999956283447	1.89858618856439e-07	ARHGAP5,CD2AP,CEP57,PALLD,RASA2,SOS1,ABI1,ACTN4,BIRC5,BRCA2,CDC42BPA,EPB41L2,ESPL1,FARP1,FBXO5,FLNB,FSCN1,KIF22,KIF4A,NCK1,NEK2,NOTCH2,PAFAH1B1,PDLIM5,PRC1,RACGAP1,RASAL2,TIAM1,TBCD
HALLMARK_TGF_BETA_SIGNALING	0.12962962962963	0.971079504770143	0.99999956283447	1.89858618856439e-07	ARID4B,BCAR3,BMP2,NCOR2,SERPINE1,SMAD3,TGFB1
HALLMARK_DNA_REPAIR	0.16	0.977955571165037	0.99999956283447	1.89858618856439e-07	CETN2,GTF2B,POLR2K,RBX1,RPA3,STX3,SUPT4H1,TMED2,BCAM,DUT,LIG1,NCBP2,NUDT21,PCNA,POLD1,POLH,POLR2H,RFC2,RFC3,RFC4,SSRP1,TP53,POLR1D,TK2
HALLMARK_MYOGENESIS	0.135	0.999471835404047	0.99999956283447	1.89858618856439e-07	PVALB,ACSL1,IGFBP7,RIT1,TAGLN,ACTN2,ADAM12,AGRN,BHLHE40,CDH13,CDKN1A,CKB,COL1A1,ITGB1,ITGB4,ITGB5,NOS1,PLXNB2,SPDEF,SSPN,TGFB1,TNNI1,TPD52L1,MYH11,PPFIA4,PYGM,RYR1
HALLMARK_HEDGEHOG_SIGNALING	0.138888888888889	0.926910611817831	0.99999956283447	1.89858618856439e-07	HEY1,NRCAM,PTCH1,ETS2,VLDLR
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.205	0.747200045241466	0.99999956283447	1.89858618856439e-07	DAB2,ITGAV,NT5E,TAGLN,ADAM12,CD44,CDH2,COL1A1,COL7A1,CRLF1,CXCL12,EFEMP2,ENO2,FBLN1,FBN1,IGFBP4,INHBA,ITGB1,ITGB5,JUN,MCM7,MMP14,NOTCH2,PDLIM4,PLAUR,PLOD1,PLOD2,PPIB,PRSS2,SAT1,SDC1,SERPINE1,SGCB,SNTB1,SPOCK1,TGFB1,TIMP3,TNFAIP3,TNFRSF11B,VEGFC,WIPF1
HALLMARK_INFLAMMATORY_RESPONSE	0.175	0.960122191951023	0.99999956283447	1.89858618856439e-07	EIF2AK2,FFAR2,LAMP3,LY6E,TNFRSF9,ABI1,ACVR1B,ADORA2B,AQP9,ATP2A2,BTG2,CCL5,CD40,CD55,CDKN1A,F3,GP1BA,ICOSLG,IL1A,IL4R,INHBA,LCK,LDLR,LYN,MMP14,PLAUR,PSEN1,RAF1,RGS16,SERPINE1,SLC11A2,SLC7A1,TLR1,PCDH7,LPAR1
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.19	0.885662662617623	0.99999956283447	1.89858618856439e-07	MFN2,NDUFB3,ACAA1,ACAA2,ALAS1,ALDH6A1,ATP6V1F,COX5A,COX8A,CYB5A,CYC1,DECR1,DLAT,ECH1,ETFB,ETFDH,FDX1,FH,GOT2,GPI,HCCS,HSD17B10,HSPA9,IDH3B,MDH2,MGST3,NDUFAB1,PDHA1,PHB2,PHYH,POR,PRDX3,RETSAT,SDHA,SLC25A4,SUPV3L1,VDAC1,VDAC3
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.0816326530612245	0.997630258583145	0.99999956283447	1.89858618856439e-07	MPO,PRDX1,SBNO2,GSR
